,movieId,director
3103,4168,John Herzfeld
3104,4171,Tommy O'Haver
3105,4174,Deborah Hoffmann
3106,4175,Barry Levinson
3107,4178,Steven Soderbergh
3108,4180,Lewis Milestone
3109,4181,Tom DeSimone
3110,4184,Bill Fishman
3111,4187,Henry Koster
3112,4189,Ralph Nelson
3113,4190,George Stevens
3114,4191,Richard Brooks
3115,4193,Lewis Gilbert
3116,4194,Michael Ritchie
3117,4195,Michael Powell
3118,4197,Robert Fuest
3119,4198,Albert Brooks
3120,4200,Jimmy T. Murakami
3121,4202,Sheldon Lettich
3122,4203,Richard A. Colla
3123,4204,Simon Wincer
3124,4205,Curtis Hanson
3125,4207,Richard Benjamin
3126,4210,Lewis Teague
3127,4211,Michael Mann
3128,4212,Barbet Schroeder
3129,4214,John Guillermin
3130,4215,Jeff Kanew
3131,4217,Joe Roth
3132,4218,Spike Lee
3133,4219,Tim Hunter
3134,4220,Alan Metter
3135,4221,Robert Aldrich
3136,4223,Stan Dragoti
3137,4224,Jean-Jacques Annaud
3138,4225,Andrzej Bartkowiak
3139,4226,Rob Sitch
3140,4228,Christopher Nolan
3141,4229,David Mirkin
3142,4231,J.B. Rogers
3143,4232,Tony Goldwyn
3144,4233,Robert Rodriguez
3145,4234,Gregory Poirier
3146,4235,John Boorman
3147,4236,Alejandro G. Iñárritu
3148,4237,David Shapiro
3149,4238,Agnès Varda
3150,4239,Lee Tamahori
3151,4240,Ted Demme
3152,4241,Jean-Marie Poiré
3153,4242,Kunihiko Yuyama
3154,4243,Bill Eagles
3155,4246,Richard Dutcher
3156,4247,Sharon Maguire
3157,4248,Dennie Gordon
3158,4251,Harry Elfont
3159,4252,Andrew Dominik
3160,4254,Jafar Panahi
3161,4255,Simon Wincer
3162,4256,Tom Green
3163,4259,Wayne Wang
3164,4260,Marleen Gorris
3165,4262,Jordan Walker-Pearlman
3166,4263,Brian De Palma
3167,4265,Blake Edwards
3168,4267,Renny Harlin
3169,4268,Harald Zwart
3170,4270,Peter Chelsom
3171,4273,Stephen Sommers
3172,4275,François Ozon
3173,4276,Peter Yates
3174,4278,Albert Brooks
3175,4280,Leni Riefenstahl
3176,4282,George Roy Hill
3177,4284,Federico Fellini
3178,4285,Frederick De Cordova
3179,4289,Garry Marshall
3180,4290,Federico Fellini
3181,4291,Mark Rydell
3182,4292,Colin Higgins
3183,4293,Martin Ritt
3184,4294,Carl Reiner
3185,4296,Roy Rowland
3186,4297,Arthur Hiller
3187,4298,Bille August
3188,4299,Jules Dassin
3189,4300,Brian Helgeland
3190,4304,Ken Loach
3191,4305,Chris Hegedus
3192,4306,Luis Mandoki
3193,4307,Andrew Adamson
3194,4308,Amos Kollek
3195,4310,Baz Luhrmann
3196,4312,Michael Bay
3197,4313,Eric Valli
3198,4316,Sally Potter
3199,4317,Donald Wrye
3200,4321,Dale Launer
3201,4322,Ron Underwood
3202,4323,John Sayles
3203,4325,John Ford
3204,4326,Michelangelo Antonioni
3205,4327,Alan Parker
3206,4329,John Sturges
3207,4333,Howard Hawks
3208,4334,Danny DeVito
3209,4337,Edward Yang
3210,4338,Robert Wise
3211,4339,Henry King
3212,4340,Mark Robson
3213,4342,Luke Greenfield
3214,4343,Thomas Bezucha
3215,4344,Ivan Reitman
3216,4345,Dominic Sena
3217,4347,Alan Cumming
3218,4349,Jan Hrebejk
3219,4350,Mike Nichols
3220,4351,Costa Botes
3221,4353,Kathryn Bigelow
3222,4354,Ted Kotcheff
3223,4355,Jonathan Kaplan
3224,4356,Peter Markle
3225,4357,Howard Hawks
3226,4359,Jean Negulesco
3227,4361,Billy Wilder
3228,4366,Sydney Pollack
3229,4367,Gary Trousdale
3230,4368,Simon West
3231,4369,Steve Carr
3232,4370,Rob Cohen
3233,4371,Steven Spielberg
3234,4372,John Singleton
3235,4373,John Stockwell
3236,4374,Louis C.K.
3237,4378,Adam Marcus
3238,4380,Jonathan Glazer
3239,4381,Tom Tykwer
3240,4383,Francis Veber
3241,4384,Mathieu Kassovitz
3242,4386,Raoul Peck
3243,4387,Lawrence Guterman
3244,4388,Chris Nahon
3245,4389,Keenen Ivory Wayans
3246,4390,Léa Pool
3247,4392,Virginie Despentes
3248,4393,Woody Allen
3249,4394,Woody Allen
3250,4395,William Asher
3251,4396,Mario Monicelli
3252,4397,Hal Needham
3253,4399,Hal Needham
3254,4402,Luis Buñuel
3255,4403,Norman Taurog
3256,4404,Roger Corman
3257,4406,F.W. Murnau
3258,4407,John Ford
3259,4408,Oliver Stone
3260,4409,Woody Allen
3261,4410,Woody Allen
3262,4412,Jonathan Demme
3263,4419,Lee Frost
3264,4420,Douglas Sirk
3265,4422,Joseph L. Mankiewicz
3266,4424,Ingmar Bergman
3267,4426,Vittorio De Sica
3268,4427,Robert Aldrich
3269,4428,Anthony Harvey
3270,4429,John Huston
3271,4432,John Huston
3272,4433,Alexander Mackendrick
3273,4434,Douglas Sirk
3274,4436,Elio Petri
3275,4437,Brian De Palma
3276,4438,Dario Argento
3277,4439,Wei Lo
3278,4440,Uli Edel
3279,4441,Wei Lo
3280,4442,Robert Clouse
3281,4443,Michael Schultz
3282,4444,Peter Hyams
3283,4445,Bruce Lee
3284,4446,Brett Leonard
3285,4447,Hironobu Sakaguchi
3286,4448,Robert Luketic
3287,4449,Frank Oz
3288,4450,Roger Gnoan M'Bala
3289,4451,Larry Clark
3290,4452,Joel Hopkins
3291,4453,Jon Favreau
3292,4454,Don Kempf
3293,4458,Mark Osborne
3294,4459,George Casey
3295,4462,George Casey
3296,4463,Paul Flaherty
3297,4464,Ernest Thompson
3298,4465,Lawrence Kasdan
3299,4466,Jonathan Kaplan
3300,4467,Andrew Davis
3301,4470,Terry Gilliam
3302,4471,Aki Kaurismäki
3303,4473,Bud Yorkin
3304,4474,Peter Markle
3305,4475,Garry Marshall
3306,4476,Kevin Reynolds
3307,4477,Jim Abrahams
3308,4478,Randal Kleiser
3309,4480,Mike Nichols
3310,4482,Chuck Russell
3311,4483,James Bridges
3312,4484,Allan Arkush
3313,4487,Bruno Nuytten
3314,4488,Roger Donaldson
3315,4489,Dennis Hopper
3316,4490,John Landis
3317,4492,Michael Ritchie
3318,4495,Stephen Herek
3319,4496,Joan Micklin Silver
3320,4497,Annabel Jankel
3321,4498,Mark Goldblatt
3322,4499,Buddy Van Horn
3323,4500,Frank Oz
3324,4502,Peter Greenaway
3325,4504,John R. Cherry III
3326,4505,Daniel Goldberg
3327,4506,John G. Avildsen
3328,4508,Roman Polanski
3329,4509,Michael Apted
3330,4511,Howard Deutch
3331,4516,Neil Jordan
3332,4517,Bud S. Smith
3333,4518,Frank LaLoggia
3334,4519,Ken Russell
3335,4520,Don Bluth
3336,4521,Greg Beeman
3337,4522,Richard Benjamin
3338,4523,Bob Swaim
3339,4524,Robert Redford
3340,4526,Paul Mazursky
3341,4527,Richard Benjamin
3342,4529,William Richert
3343,4531,Percy Adlon
3344,4533,Walter Hill
3345,4534,Dan O'Bannon
3346,4535,Geoff Burrowes
3347,4537,George Miller
3348,4541,Sidney Lumet
3349,4544,Wes Craven
3350,4545,Kenneth Johnson
3351,4546,John Badham
3352,4552,George Sluizer
3353,4553,Shin'ya Tsukamoto
3354,4557,John Carpenter
3355,4558,Francis Ford Coppola
3356,4562,Ivan Reitman
3357,4563,Thom Eberhardt
3358,4564,Yahoo Serious
3359,4565,Steven Spielberg
3360,4568,Sam Firstenberg
3361,4571,Robert Radler
3362,4572,Stephen Herek
3363,4573,Ridley Scott
3364,4574,Ron Shelton
3365,4577,Phillip Noyce
3366,4578,Brian De Palma
3367,4580,Emile Ardolino
3368,4581,Albert Pyun
3369,4583,Gary David Goldberg
3370,4584,Jim Kouf
3371,4585,Marc Rocco
3372,4587,Howard Zieff
3373,4589,Julien Temple
3374,4591,Martin Davidson
3375,4593,Terry Jones
3376,4594,Sidney Lumet
3377,4595,John Milius
3378,4597,Roland Joffé
3379,4599,Graeme Clifford
3380,4600,Jim McBride
3381,4602,Thom Eberhardt
3382,4603,Eddie Murphy
3383,4605,Bruce Beresford
3384,4608,Bruce Robinson
3385,4610,Peter Yates
3386,4611,Pat O'Connor
3387,4612,Walter Hill
3388,4613,Denys Arcand
3389,4614,Rod Daniel
3390,4615,Mark DiSalle
3391,4616,Uli Edel
3392,4617,John G. Avildsen
3393,4619,Joe Pytka
3394,4621,Richard Greenberg
3395,4622,Amy Heckerling
3396,4623,Joan Micklin Silver
3397,4624,David S. Ward
3398,4625,Peter Jackson
3399,4626,Michael Anderson
3400,4628,Steve De Jarnatt
3401,4629,Woody Allen
3402,4630,John Irvin
3403,4632,Thomas J. Wright
3404,4634,Andrew Davis
3405,4635,Arthur Penn
3406,4636,Buddy Van Horn
3407,4638,Mark Goldblatt
3408,4639,Joe Johnston
3409,4640,Joe Roth
3410,4641,Takeshi Kitano
3411,4642,Terry Zwigoff
3412,4643,John Cameron Mitchell
3413,4644,Tim Burton
3414,4645,Silvio Soldini
3415,4646,Kiyoshi Kurosawa
3416,4649,Joel Hershman
3417,4653,David Wain
3418,4654,Richard Lester
3419,4658,Rowdy Herrington
3420,4660,Alejandro Jodorowsky
3421,4661,Paul Bartel
3422,4662,Harold Becker
3423,4663,Arthur Hiller
3424,4666,Stan Dragoti
3425,4670,Blake Edwards
3426,4671,Joseph Ruben
3427,4672,Jane Campion
3428,4673,Mel Smith
3429,4675,Andrey Konchalovskiy
3430,4676,Francis Veber
3431,4677,Jeff Kanew
3432,4678,Roger Spottiswoode
3433,4679,Jay Levey
3434,4681,John Hughes
3435,4683,Danny DeVito
3436,4686,Todd Holland
3437,4687,Robert Klane
3438,4688,John Schlesinger
3439,4689,Bruce Beresford
3440,4690,Dario Argento
3441,4695,Francis Ford Coppola
3442,4697,Karel Reisz
3443,4699,Frank Henenlotter
3444,4700,Michael Cristofer
3445,4701,Garry Marshall
3446,4703,Brett Ratner
3447,4704,Claire Denis
3448,4705,Howard Hawks
3449,4708,Édouard Molinaro
3450,4709,Peter Brook
3451,4710,Joshua Logan
3452,4711,Don Siegel
3453,4713,Steven M. Martin
3454,4714,Ken Russell
3455,4715,Buddy Van Horn
3456,4717,Mike Newell
3457,4718,Robert Clouse
3458,4719,J.B. Rogers
3459,4720,Bobby Farrelly
3460,4721,Alejandro Amenábar
3461,4722,Les Mayfield
3462,4723,Julie Davis
3463,4725,Scott McGehee
3464,4727,Brad Anderson
3465,4728,John Madden
3466,4732,Jerry Zucker
3467,4733,Blair Hayes
3468,4734,Woody Allen
3469,4735,Kevin Smith
3470,4736,John Carpenter
3471,4738,Michael Tollin
3472,4740,Brad Anderson
3473,4741,Ben Elton
3474,4743,Lukas Moodysson
3475,4744,Maria Ripoll
3476,4745,Victor Salva
3477,4748,Tim Blake Nelson
3478,4749,Jon Turteltaub
3479,4750,Charles T. Kanganis
3480,4754,Sang-ok Shin
3481,4756,Robin Hardy
3482,4757,Peter Hyams
3483,4759,Stephen Herek
3484,4765,Mark Brown
3485,4766,Michael Cuesta
3486,4769,Barbet Schroeder
3487,4770,Mark Jonathan Harris
3488,4771,Daniel Sackheim
3489,4772,Brian Robbins
3490,4773,Bob Giraldi
3491,4774,Jacob Kornbluth
3492,4775,Barry Sonnenfeld
3493,4776,Vondie Curtis-Hall
3494,4777,Antoine Fuqua
3495,4780,Cory McAbee
3496,4782,Stephen Frears
3497,4783,Edward Burns
3498,4784,George Butler
3499,4785,Karel Reisz
3500,4786,Sergio Corbucci
3501,4787,John Hough
3502,4788,Jodie Foster
3503,4789,Vladimir Menshov
3504,4792,Brian De Palma
3505,4794,William Castle
3506,4795,Dario Argento
3507,4796,Ralph Nelson
3508,4798,Stanley Donen
3509,4799,Stanley Donen
3510,4800,Stanley Kramer
3511,4801,Robert Stevenson
3512,4802,William Wyler
3513,4803,Blake Edwards
3514,4804,Clint Eastwood
3515,4808,Frank Capra
3516,4809,George Sluizer
3517,4810,Mike Nichols
3518,4811,Anthony Page
3519,4812,Franc Roddam
3520,4813,Harry Winer
3521,4814,Rudolph Maté
3522,4815,Gary Fleder
3523,4816,Scott Hicks
3524,4818,Ben Stiller
3525,4821,Eric Hannah
3526,4822,John Dahl
3527,4823,Tim Hill
3528,4825,Peter Chelsom
3529,4826,Lucrecia Martel
3530,4827,Samuel Fuller
3531,4828,Ulli Lommel
3532,4830,Claude Pinoteau
3533,4831,Stuart Rosenberg
3534,4833,Nancy Walker
3535,4835,Peter Medak
3536,4836,Michael Apted
3537,4840,Joel Oliansky
3538,4844,François Truffaut
3539,4845,Barry Levinson
3540,4846,Rob Pritts
3541,4847,Woo-Ping Yuen
3542,4848,Catherine Breillat
3543,4849,David Lynch
3544,4850,Christine Lahti
3545,4852,Hirotsugu Kawasaki
3546,4855,Ernest R. Dickerson
3547,4857,Don Siegel
3548,4860,Norman Jewison
3549,4862,Dorian Walker
3550,4863,Brian Gilbert
3551,4864,John Waters
3552,4865,Stephen Low
3553,4866,Albert Hughes
3554,4867,Rod Lurie
3555,4871,Penny Marshall
3556,4873,Neal Slavin
3557,4874,Richard Linklater
3558,4876,Iain Softley
3559,4877,Steve Beck
3560,4878,Jonathan Teplitzky
3561,4879,Richard Kelly
3562,4880,Mel Smith
3563,4881,Irwin Winkler
3564,4883,Joel Coen
3565,4885,Robert Guédiguian
3566,4886,Harold Becker
3567,4887,Pete Docter
3568,4888,James Wong
3569,4889,Richard Linklater
3570,4890,David Mamet
3571,4893,Bobby Farrelly
3572,4896,Fred Walton
3573,4898,Chris Columbus
3574,4899,David Atkins
3575,4900,Gil Junger
3576,4901,Brendan Malloy
3577,4902,Tony Scott
3578,4903,Guillermo del Toro
3579,4909,Todd Field
3580,4911,Joel Schumacher
3581,4912,Terry Gilliam
3582,4914,William Wyler
3583,4915,Jean-Luc Godard
3584,4916,Don Coscarelli
3585,4917,Jack Smight
3586,4919,Joseph Sargent
3587,4920,Luc Besson
3588,4921,Irving Rapper
3589,4925,George Cukor
3590,4926,Robert Moore
3591,4927,Dominique Deruddere
3592,4928,Peter Weir
3593,4929,Luis Buñuel
3594,4932,Richard Donner
3595,4936,Brian De Palma
3596,4939,Alan Parker
3597,4941,Don Taylor
3598,4942,Mike Hodges
3599,4945,Ib Melchior
3600,4946,James Fargo
3601,4947,Steve Carver
3602,4951,Clint Eastwood
3603,4952,Harry Hook
3604,4953,Mike Hodges
3605,4954,Kevin Connor
3606,4956,Lewis Milestone
3607,4957,Richard Rush
3608,4958,Clint Eastwood
3609,4959,John Moore
3610,4961,Charles Shyer
3611,4962,Scott J. Gill
3612,4963,Steve Miner
3613,4964,Steven Soderbergh
3614,4965,Majid Majidi
3615,4966,Patrick Stettner
3616,4967,Jack Arnold
3617,4969,Danis Tanovic
3618,4970,René Clair
3619,4971,Josef von Sternberg
3620,4973,Paul Mazursky
3621,4974,Jean-Pierre Jeunet
3622,4975,Joel Gallen
3623,4976,Cameron Crowe
3624,4977,Richard Eyre
3625,4978,Mohsen Makhmalbaf
3626,4979,Ray Lawrence
3627,4980,Wes Anderson
3628,4981,Peter Hewitt
3629,4985,Christopher Morahan
3630,4987,John Guillermin
3631,4988,Lamont Johnson
3632,4989,Jeff Bleckner
3633,4990,Jesse Dylan
3634,4991,John A. Davis
3635,4992,John Pasquin
3636,4993,James Mangold
3637,4994,Peter Jackson
3638,4995,Frank Darabont
3639,4998,Ron Howard
3640,5004,Stanley Kramer
3641,5007,Blake Edwards
3642,5008,Jules Dassin
3643,5009,Billy Wilder
3644,5010,Michael Mann
3645,5011,Ridley Scott
3646,5012,Gillian Armstrong
3647,5013,Barbra Streisand
3648,5014,Robert Altman
3649,5015,Jessie Nelson
3650,5016,Marc Forster
3651,5021,Lasse Hallström
3652,5023,Robert Moore
3653,5025,Neal Jimenez
3654,5026,Jake Kasdan
3655,5027,Christophe Gans
3656,5028,Walter Hill
3657,5033,Ming-liang Tsai
3658,5034,Fred Schepisi
3659,5039,Anthony Minghella
3660,5040,Matthew Robbins
3661,5041,Richard Fleischer
3662,5046,Ralph Bakshi
3663,5047,Gary Fleder
3664,5048,Steve Oedekerk
3665,5049,Brian Levant
3666,5051,Walter Hill
3667,5053,Lone Scherfig
3668,5054,Mike Binder
3669,5055,Douglas Trumbull
3670,5059,Rob Cohen
3671,5060,Werner Herzog
3672,5062,Robert Altman
3673,5063,John Frankenheimer
3674,5064,Marlon Brando
3675,5065,Kevin Reynolds
3676,5066,Mark Pellington
3677,5068,Adam Shankman
3678,5069,Xiaoshuai Wang
3679,5071,Kazuki Akane
3680,5072,Denis Villeneuve
3681,5073,Rintaro
3682,5074,Nanni Moretti
3683,5075,Todd Solondz
3684,5076,Gary Burns
3685,5077,Stephen Sommers
3686,5080,Joel Schumacher
3687,5081,Dewey Nicks
3688,5083,Jez Butterworth
3689,5088,Sturla Gunnarsson
3690,5092,Bertrand Blier
3691,5093,Shawn Levy
3692,5094,Andrew Davis
3693,5095,John McTiernan
3694,5096,Billy Morrissette
3695,5099,Patrick Read Johnson
3696,5102,Allan Dwan
3697,5103,Daniel Stern
3698,5105,David Mickey Evans
3699,5106,Nicolas Roeg
3700,5107,Tamra Davis
3701,5108,Gregory Hoblit
3702,5109,Nick Cassavetes
3703,5110,Robin Budd
3704,5111,Jay Chandrasekhar
3705,5112,Joseph Ruben
3706,5113,Fred Schepisi
3707,5114,Vittorio De Sica
3708,5116,Vincente Minnelli
3709,5120,Vincente Minnelli
3710,5121,Joseph L. Mankiewicz
3711,5127,Werner Herzog
3712,5128,Tom Shadyac
3713,5131,Michael Rymer
3714,5134,Michael Kalesniko
3715,5135,Barry Skolnick
3716,5136,Mira Nair
3717,5137,Larry Fessenden
3718,5139,Doug Pray
3719,5146,Michael Ritchie
3720,5147,Jack Fletcher
3721,5151,Ingmar Bergman
3722,5152,Michael Lehmann
3723,5155,Randall Wallace
3724,5156,Jack Hill
3725,5159,Jack Hill
3726,5165,Bill Kroyer
3727,5168,Lucio Fulci
3728,5170,Stanley Donen
3729,5171,Kevin Bray
3730,5177,Simon Wells
3731,5178,Orson Welles
3732,5181,Rafal Zielinski
3733,5187,James L. Conway
3734,5189,Ronald Neame
3735,5197,Barbara Peeters
3736,5198,Ron Maxwell
3737,5202,John Mackenzie
3738,5205,Alain Resnais
3739,5209,Kevin Connor
3740,5212,Andrew V. McLaglen
3741,5213,Eric Karson
3742,5214,Gilbert Cates
3743,5218,Carl Reiner
3744,5219,Chris Wedge
3745,5220,Paul W.S. Anderson
3746,5221,Tom Dey
3747,5222,Élie Chouraqui
3748,5224,Charles Herman-Wurmfeld
3749,5225,B.Z. Goldberg
3750,5226,Alfonso Cuarón
3751,5231,Michael Chapman
3752,5237,David Butler
3753,5238,Harold Becker
3754,5239,John Sayles
3755,5240,Jack Hazan
3756,5241,Paul Glickler
3757,5244,Jay Sandrich
3758,5246,Robert Houston
3759,5247,Hal Needham
3760,5248,Hal Needham
3761,5250,Dick Lowry
3762,5254,Sidney Poitier
3763,5255,Guillermo del Toro
3764,5256,Wallace Wolodarsky
3765,5258,Pete Jones
3766,5264,David Gordon Green
3767,5265,Jonathan Frakes
3768,5266,Danny DeVito
3769,5267,David Fincher
3770,5268,John Lee Hancock
3771,5269,Hal Hartley
3772,5272,Michael Haneke
3773,5275,Laurent Cantet
3774,5278,Martin Scorsese
3775,5279,James Frawley
3776,5282,James Lapine
3777,5283,Carl Franklin
3778,5284,Walt Becker
3779,5285,John McKay
3780,5288,Peter Cattaneo
3781,5291,Jayne Loader
3782,5292,Akira Kurosawa
3783,5293,George Roy Hill
3784,5294,Roger Michell
3785,5296,Bill Paxton
3786,5297,Roger Kumble
3787,5298,Peter Bogdanovich
3788,5299,Michel Gondry
3789,5300,Joel Zwick
3790,5303,Delmer Daves
3791,5304,John Patrick Shanley
3792,5307,Roberto Rossellini
3793,5308,Arthur Hiller
3794,5309,Leonard Nimoy
3795,5311,Emile Ardolino
3796,5312,John Hough
3797,5313,Barbet Schroeder
3798,5316,Chuck Russell
3799,5319,Michael Apted
3800,5321,Fabián Bielinsky
3801,5322,Clare Peploe
3802,5323,Bart Freundlich
3803,5324,James Isaac
3804,5325,Stephen Herek
3805,5328,Stacy Peralta
3806,5329,Christine Jeffs
3807,5333,D.J. Caruso
3808,5334,Jean-Pierre Melville
3809,5337,Roger Donaldson
3810,5338,Tom Mankiewicz
3811,5339,Peter Masterson
3812,5341,Woody Allen
3813,5345,Bob Fosse
3814,5346,Robert M. Young
3815,5347,Zalman King
3816,5348,Scott Kalvert
3817,5349,Woody Allen
3818,5353,Sam Raimi
3819,5356,Milton Katselas
3820,5357,Bill Rebane
3821,5358,Charles Haid
3822,5361,Bob Rafelson
3823,5363,Randal Kleiser
3824,5364,Ed Decter
3825,5365,Adrian Lyne
3826,5372,Éric Rohmer
3827,5373,David Butler
3828,5375,Mikhail Kalatozov
3829,5377,George Sidney
3830,5378,Chris Weitz
3831,5379,George Lucas
3832,5380,Henry Bean
3833,5382,Oliver Parker
3834,5384,James Fargo
3835,5385,Robert Wise
3836,5387,Martin Scorsese
3837,5388,Michael Apted
3838,5389,Christopher Nolan
3839,5390,Kelly Asbury
3840,5391,Roman Coppola
3841,5397,Jill Sprecher
3842,5398,Howard Hawks
3843,5400,Ralph Nelson
3844,5401,Phil Alden Robinson
3845,5404,Malcolm D. Lee
3846,5409,David Hugh Jones
3847,5410,Dwight H. Little
3848,5414,Douglas Trumbull
3849,5415,Joel Schumacher
3850,5416,Callie Khouri
3851,5417,Finn Taylor
3852,5418,Zacharias Kunuk
3853,5419,Doug Liman
3854,5420,Raja Gosnell
3855,5421,John Woo
3856,5422,Peter Care
3857,5423,Alan Taylor
3858,5424,Paul McGuigan
3859,5425,James Toback
3860,5427,Jan Sverák
3861,5428,Carl Gottlieb
3862,5433,Tommy Chong
3863,5434,Daniel Attias
3864,5435,Anatole Litvak
3865,5437,Martin Ritt
3866,5438,Marshall Brickman
3867,5440,Emilio Estevez
3868,5442,John Ford
3869,5443,Jeff Kanew
3870,5444,Jesse Vaughan
3871,5445,Dean DeBlois
3872,5446,Steven Spielberg
3873,5447,Phillip Noyce
3874,5448,John Sayles
3875,5449,Tuck Tucker
3876,5450,Steven Brill
3877,5451,Nicole Holofcener
3878,5452,Anthony Abrams
3879,5454,Tom Ropelewski
3880,5455,Peter MacDonald
3881,5456,Michael Lindsay-Hogg
3882,5458,Peter Markle
3883,5459,John Schultz
3884,5460,Barry Sonnenfeld
3885,5461,Craig McCracken
3886,5462,Sandra Goldbacher
3887,5463,John Stainton
3888,5464,Rob Bowman
3889,5465,Sam Mendes
3890,5466,Shunji Iwai
3891,5468,Yvan Attal
3892,5470,Nathan Juran
3893,5471,Anthony Asquith
3894,5472,James Bridges
3895,5475,Peter H. Hunt
3896,5476,Costa-Gavras
3897,5477,Rick Rosenthal
3898,5478,Julio Medem
3899,5479,Ellory Elkayem
3900,5480,Kathryn Bigelow
3901,5481,Rob Minkoff
3902,5483,Jay Roach
3903,5485,Nanette Burstein
3904,5486,Gary Winick
3905,5489,Chris Ver Wiel
3906,5490,Werner Herzog
3907,5493,James Frawley
3908,5497,Gordon Douglas
3909,5498,Daniel Mann
3910,5499,Akira Kurosawa
3911,5500,Richard Lester
3912,5501,Jim Abrahams
3913,5502,Perry Andelin Blake
3914,5503,M. Night Shyamalan
3915,5504,Gabriele Muccino
3916,5505,Robert Rodriguez
3917,5506,Miguel Arteta
3918,5507,Clint Eastwood
3919,5508,Rob Cohen
3920,5512,Michael Winterbottom
3921,5513,Babak Payami
3922,5515,David Raynr
3923,5521,Roy Andersson
3924,5522,Christopher Cain
3925,5523,Norman Jewison
3926,5524,Ron Underwood
3927,5525,John Stockwell
3928,5527,Sandra Nettelbeck
3929,5528,Neil LaBute
3930,5529,Mark Romanek
3931,5530,Reginald Hudlin
3932,5531,Andrew Niccol
3933,5532,Walter Hill
3934,5537,Julie Davis
3935,5538,Raja Amari
3936,5539,Arna Selznick
3937,5540,Dale Schott
3938,5541,Desmond Davis
3939,5543,Jim Abrahams
3940,5544,Irwin Allen
3941,5548,Nicholas Meyer
3942,5550,Paul Mazursky
3943,5553,Robert D. Webb
3944,5556,John Badham
3945,5560,William Malone
3946,5562,René Clair
3947,5563,Rich Murray
3948,5564,Michael Caton-Jones
3949,5568,John Polson
3950,5569,Amy Heckerling
3951,5570,Wes Craven
3952,5572,Alejandro Amenábar
3953,5573,Tim Story
3954,5574,Bruce McCulloch
3955,5575,Louis Leterrier
3956,5577,Claude Miller
3957,5580,Burr Steers
3958,5581,Patrick Hasburgh
3959,5582,Alan Alda
3960,5584,Thom Eberhardt
3961,5585,John R. Cherry III
3962,5588,John R. Cherry III
3963,5589,Wes Craven
3964,5590,Mike Binder
3965,5591,Michael Campus
3966,5596,Franco Amurri
3967,5597,Patrick Read Johnson
3968,5601,Burt Kennedy
3969,5602,Clarence Brown
3970,5603,Alexander Mackendrick
3971,5604,Charles Crichton
3972,5607,Alexander Mackendrick
3973,5608,Juan José Campanella
3974,5609,Oliver Hirschbiegel
3975,5610,Wych Kaosayananda
3976,5611,Bob Dolman
3977,5612,Shekhar Kapur
3978,5613,Luis Mandoki
3979,5614,François Ozon
3980,5615,Ferzan Ozpetek
3981,5617,Werner Herzog
3982,5618,Steven Shainberg
3983,5619,Hayao Miyazaki
3984,5620,Eugene Jarecki
3985,5621,Andy Tennant
3986,5625,Kevin Donovan
3987,5628,Brad Silberling
3988,5629,Gérard Krawczyk
3989,5630,Mike Nawrocki
3990,5632,Brett Ratner
3991,5633,Paul Greengrass
3992,5635,Tom Tykwer
3993,5636,George Hickenlooper
3994,5637,Anthony Russo
